image_id,lat,lon,streetlights,graffiti,building_maintenance,public_transit_stops,pavement_presence,pavement_width,pavement_continuity,safe_walk_alt,pavement_trip_minor,pavement_trip_major,ped_crossing,walk_signal,bike_path,public_park,buffer_presence,buffer_width,buffer_majority,benches,curb_ramp,segment_type,tree_overhead,GEOID
675,38.62648,-90.29753,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510104200
6760,38.6545,-90.22494,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510127700
6761,38.6561,-90.22475,Ample,No,0,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,low,29510127700
6762,38.65737,-90.2248,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510110400
6763,38.65855,-90.22484,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510110400
6764,38.6598,-90.22496,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510110400
6765,38.66134,-90.2248,Some,No,2,0,No,2,No,Yes,0,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510110400
6766,38.66279,-90.22476,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510110400
6767,38.66414,-90.22472,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510110400
676,38.62765,-90.29765,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510104200
6771,38.6694,-90.22479,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510110200
6772,38.67091,-90.22471,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510110200
6773,38.67206,-90.22485,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510110200
6774,38.67359,-90.22472,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510110200
6775,38.67479,-90.22478,Ample,No,2,0,Yes,2,No,Yes,1,1,Yes,No,1,No,Yes,2,No,No,No,Residential,medium,29510109600
6776,38.67609,-90.22494,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510109600
6777,38.67769,-90.22506,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510109600
6778,38.679,-90.22497,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510109600
6779,38.68027,-90.22486,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510109600
677,38.62894,-90.29737,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510104200
6780,38.68172,-90.22487,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510109600
6781,38.68321,-90.225,Ample,No,0,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,medium,29510109600
6782,38.68415,-90.22472,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510127000
6788,38.69244,-90.22453,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Commercial,high,29510127000
6789,38.69369,-90.22504,Ample,No,2,0,No,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Commercial,high,29510127000
678,38.63048,-90.2976,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510104200
6790,38.69445,-90.22519,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510127000
6791,38.6965,-90.22493,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510127000
6792,38.69754,-90.22513,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510127000
6798,38.70586,-90.22463,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510127000
6799,38.70658,-90.22528,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510127000
679,38.63174,-90.29769,Some,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510104200
67,38.60474,-90.31398,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,high,29510126800
6801,38.70967,-90.22516,Ample,No,2,0,No,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Commercial,INVALID,29510127000
6802,38.71086,-90.22467,Some,No,2,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510127000
6803,38.71281,-90.22514,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510127000
6807,38.71774,-90.22473,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,INVALID,29510127000
6808,38.71943,-90.22503,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510127000
680,38.63284,-90.29759,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Commercial,high,29510112100
6811,38.72307,-90.22464,Ample,No,0,0,Yes,2,No,Yes,1,0,No,No,2,No,Yes,2,No,No,No,Residential,low,29510127000
6813,38.72607,-90.22495,Ample,No,0,0,No,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510127000
6814,38.7274,-90.22481,Ample,No,2,1,Yes,2,Yes,Yes,1,1,No,No,2,Yes,Yes,2,No,No,No,Residential,high,29510127000
6815,38.7286,-90.22489,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510127000
6819,38.5805,-90.22349,Ample,No,0,0,Yes,2,No,Yes,1,1,No,Yes,1,No,Yes,2,No,No,No,Commercial,low,29510124600
6820,38.58191,-90.22351,Ample,No,0,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510115700
6821,38.58323,-90.22405,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510124600
6822,38.58454,-90.22378,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510124600
6823,38.58591,-90.22348,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510124600
6824,38.58716,-90.22322,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,medium,29510124600
6825,38.58847,-90.22336,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510124300
6826,38.58983,-90.22356,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Residential,INVALID,29510124300
6827,38.59125,-90.22349,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510124300
6828,38.59261,-90.22329,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510124300
6829,38.59397,-90.22352,Some,No,2,0,No,2,No,Yes,0,0,No,No,2,Yes,Yes,2,No,No,No,Residential,high,29510124300
6830,38.59534,-90.22325,No,No,2,0,Yes,2,No,Yes,1,0,No,No,1,Yes,Yes,2,No,Yes,No,Residential,INVALID,29510124300
6831,38.59669,-90.22352,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,Yes,Yes,2,No,No,Yes,Residential,medium,29510124300
6833,38.59929,-90.22306,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510124300
6834,38.60088,-90.22336,Ample,Yes,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510124300
6835,38.60204,-90.22363,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510124200
6836,38.60342,-90.22334,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510123100
6837,38.60473,-90.22348,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,No,Commercial,medium,29510123100
6838,38.6061,-90.22342,Some,Yes,0,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Commercial,INVALID,29510123100
6839,38.60746,-90.22368,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510123100
683,38.63703,-90.29813,No,No,2,0,No,2,No,Yes,0,0,No,No,2,Yes,Yes,2,No,Yes,No,Residential,high,29510112100
6840,38.60865,-90.22354,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510123100
6841,38.60997,-90.22357,No,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510123100
6842,38.6114,-90.22354,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510123100
6843,38.61277,-90.22354,Ample,No,2,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510123100
6844,38.61411,-90.22347,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510123100
6845,38.61548,-90.22319,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510123100
6846,38.61673,-90.22216,Ample,No,0,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510123100
6847,38.61829,-90.22347,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510123100
6848,38.61976,-90.2236,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510127400
6849,38.62062,-90.22354,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510127400
684,38.63869,-90.29752,Ample,No,0,0,Yes,2,Yes,Yes,0,0,No,No,1,Yes,Yes,2,No,No,Yes,Residential,high,29510112100
6850,38.6224,-90.22348,Ample,Yes,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,medium,29510127400
6851,38.62328,-90.22364,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510127400
6852,38.62421,-90.22353,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510127400
6853,38.62627,-90.22334,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510127800
6854,38.62788,-90.22346,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,INVALID,29510127800
6855,38.62925,-90.22335,Ample,No,2,0,No,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510127800
6857,38.63166,-90.22351,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,1,No,No,2,No,No,No,Commercial,INVALID,29510127800
6859,38.63451,-90.22345,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,Yes,Yes,2,No,No,Yes,Residential,high,29510127800
6860,38.63574,-90.22355,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,Yes,Commercial,low,29510127800
6861,38.63711,-90.22347,Ample,Yes,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510127800
6862,38.63857,-90.22342,Ample,No,0,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,low,29510127800
6863,38.64005,-90.2234,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510121200
6864,38.64114,-90.224,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510121200
6865,38.64251,-90.224,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510121200
6866,38.64371,-90.22355,Ample,No,2,0,Yes,2,Yes,Yes,1,0,Yes,No,1,No,Yes,2,No,No,No,Residential,high,29510121200
6867,38.64505,-90.22343,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510121200
6868,38.64684,-90.22336,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,INVALID,29510121200
6869,38.64792,-90.22364,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510127700
6870,38.64916,-90.22337,Some,No,0,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510127700
6871,38.65063,-90.22358,Some,No,0,0,Yes,2,No,Yes,0,0,No,No,1,No,No,2,No,No,No,Residential,high,29510127700
6872,38.65187,-90.2234,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510127700
6873,38.65329,-90.2236,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510127700
6874,38.65473,-90.22369,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510127700
6875,38.65597,-90.22343,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510127700
6876,38.65721,-90.22318,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510110400
6877,38.65861,-90.22356,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510110400
6878,38.66016,-90.22335,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510110400
6879,38.66134,-90.22354,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510110400
6880,38.66268,-90.22346,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,low,29510110400
6881,38.66401,-90.22346,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,low,29510110400
6884,38.66849,-90.22327,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510110500
6885,38.66936,-90.22359,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510110200
6886,38.6705,-90.22374,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510110200
6887,38.67189,-90.2236,Some,No,2,0,Yes,2,No,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510110200
6888,38.6736,-90.22343,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510109600
6889,38.67486,-90.22351,Some,Yes,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510109600
688,38.64359,-90.29784,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510112100
6890,38.67656,-90.22376,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510109600
6891,38.67738,-90.22336,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510109600
6892,38.67883,-90.22358,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510109600
6893,38.68024,-90.22375,Ample,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510109600
6894,38.68143,-90.2237,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510109600
6896,38.68391,-90.22339,Ample,No,0,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510109600
689,38.6449,-90.29765,Ample,No,0,0,No,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510112100
68,38.6061,-90.31377,Ample,No,0,0,Yes,2,Yes,Yes,1,0,No,No,2,No,Yes,2,No,No,No,Residential,high,29510126800
6900,38.68964,-90.22333,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510127000
6901,38.6909,-90.22385,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510127000
6902,38.69261,-90.22308,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510127000
6911,38.70449,-90.22344,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510127000
6916,38.71092,-90.2233,Ample,No,2,0,No,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Commercial,INVALID,29510127000
691,38.64728,-90.29772,Ample,No,0,0,Yes,2,Yes,Yes,1,0,Yes,No,1,Yes,Yes,2,No,No,No,Residential,high,29510105198
6921,38.71825,-90.22379,Ample,No,0,0,No,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,INVALID,29510127000
6925,38.7235,-90.22365,Ample,No,0,0,No,2,No,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510127000
6928,38.72734,-90.22338,Ample,No,2,1,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510127000
6929,38.72868,-90.22337,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510127000
692,38.64923,-90.29763,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,low,29510105198
6934,38.58205,-90.2225,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510124600
6935,38.58321,-90.2221,Ample,No,2,0,Yes,2,No,Yes,1,1,Yes,No,1,No,Yes,2,No,No,No,Residential,high,29510124600
6936,38.58454,-90.22202,Some,No,2,0,No,2,No,Yes,0,0,No,Yes,1,No,Yes,2,No,No,No,Residential,medium,29510124600
6937,38.58595,-90.22232,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510124600
6938,38.58732,-90.22214,Ample,No,2,0,Yes,2,No,Yes,1,1,Yes,No,2,No,Yes,2,No,No,Yes,Residential,medium,29510124600
6939,38.58856,-90.22177,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510124600
693,38.65062,-90.2976,Ample,Yes,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510105198
6940,38.58995,-90.22209,Some,No,2,0,No,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510124300
6941,38.59129,-90.22238,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510124300
6942,38.59261,-90.2221,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,No,Residential,high,29510124300
6943,38.59402,-90.22237,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510124300
6944,38.59516,-90.22215,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510124300
6945,38.59653,-90.22214,Ample,No,2,0,Yes,2,Yes,Yes,1,0,Yes,Yes,2,Yes,Yes,2,No,No,No,Residential,medium,29510124300
6946,38.59829,-90.22197,Ample,No,2,0,Yes,2,Yes,Yes,1,0,Yes,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510124300
6947,38.59945,-90.22213,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510124300
6948,38.60057,-90.22226,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510124300
6949,38.60204,-90.22239,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,Yes,Yes,2,No,No,No,Residential,medium,29510124300
694,38.65203,-90.29761,No,No,2,0,Yes,2,Yes,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510105198
6950,38.6033,-90.22191,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510123300
6951,38.60487,-90.22203,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510123300
6952,38.60611,-90.22213,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510123300
6953,38.60758,-90.22208,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510123300
6954,38.60882,-90.22224,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510123100
6955,38.61024,-90.2221,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510123100
6956,38.61156,-90.22244,Some,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510123100
6957,38.61281,-90.22218,Some,Yes,0,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,low,29510123100
6958,38.61413,-90.2221,Ample,No,0,0,No,2,Yes,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,INVALID,29510123100
6959,38.61546,-90.22206,Ample,No,2,0,No,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,medium,29510123100
695,38.65342,-90.29755,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,medium,29510105198
6960,38.61691,-90.22214,Ample,No,0,0,No,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510123100
6961,38.61811,-90.22232,No,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510123100
6962,38.61948,-90.22223,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,Yes,1,No,Yes,2,No,No,No,Residential,medium,29510127400
6963,38.6208,-90.22223,No,No,2,0,Yes,2,No,Yes,0,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510127400
6964,38.62211,-90.22214,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510127400
6965,38.62362,-90.22219,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,low,29510127400
6968,38.6276,-90.22215,Some,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,INVALID,29510127800
6969,38.62898,-90.22214,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Commercial,INVALID,29510127800
696,38.65476,-90.29754,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510105198
6970,38.63024,-90.22173,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,high,29510127800
6971,38.632,-90.22209,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510127800
6973,38.63479,-90.22197,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,Yes,No,Commercial,INVALID,29510127800
6974,38.63584,-90.22209,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Commercial,INVALID,29510127800
6975,38.63731,-90.22209,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,2,No,Yes,2,No,No,No,Residential,INVALID,29510127800
6976,38.63832,-90.22222,Ample,No,0,0,Yes,2,Yes,Yes,0,0,No,No,2,Yes,Yes,2,No,No,No,Residential,medium,29510127800
6977,38.63979,-90.22217,Ample,No,2,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510121200
6978,38.64109,-90.22176,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510121200
6979,38.64251,-90.22216,Ample,Yes,0,0,Yes,2,Yes,Yes,1,1,Yes,Yes,1,Yes,Yes,2,No,No,No,Residential,low,29510121200
697,38.65584,-90.29763,Ample,No,2,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,No,Commercial,medium,29510105198
6980,38.64374,-90.2222,Ample,No,2,0,Yes,2,Yes,Yes,1,0,No,No,1,No,Yes,2,No,No,No,Residential,high,29510121200
6981,38.64517,-90.22206,Ample,No,2,0,Yes,2,No,Yes,0,0,No,No,2,Yes,Yes,2,No,No,No,Residential,low,29510121200
6982,38.64654,-90.22245,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510121200
6983,38.64784,-90.22244,Ample,No,2,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510127700
6984,38.64939,-90.22257,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,Yes,Yes,2,No,No,No,Residential,high,29510127700
6985,38.65053,-90.22222,Ample,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510127700
6986,38.65185,-90.22209,Some,No,0,0,Yes,2,No,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,high,29510127700
6987,38.65332,-90.22236,Ample,No,0,0,Yes,2,Yes,Yes,1,1,Yes,No,1,No,Yes,2,No,No,No,Commercial,low,29510127700
6988,38.65479,-90.22253,Ample,No,0,0,Yes,2,Yes,Yes,1,1,No,No,1,No,Yes,2,No,No,No,Residential,low,29510127700
